cntry,essround,variable,ess_id,party,partyfacts_id,partyfacts_name,original_partyfacts_data
IL,4,prtvtail,1,HaAvoda- the Israeli Labor Party,1436,Labor,1
IL,4,prtvtail,2,Likud,1036,L,1
IL,4,prtvtail,3,Kadima,484,Kadima,1
IL,4,prtvtail,4,Shas,455,SHAS,1
IL,4,prtvtail,5,Meretz,3131,Meretz,1
IL,4,prtvtail,6,National Religious Party,1447,Mafdal,1
IL,4,prtvtail,7,United Torah Judaism,1075,YH,1
IL,4,prtvtail,8,Pensioners of Israel to the Knesset,1648,Dor/Gil,1
IL,4,prtvtail,9,Yisrael Beiteinu,235,YB,1
IL,4,prtvtail,10,Hadash,421,Hadash,1
IL,4,prtvtail,11,Balad,1663,Balad,1
IL,4,prtvtail,12,Ra'am- Ta'al,1047,RT,1
IL,4,prtvtail,14,Shinui,557,Shinui,1
IL,4,prtvtail,15,Ale Yarok,3129,AlYa,1
IL,4,prtvtail,16,HaYerukim,3700,HY,1
IL,4,prtvtail,17,Other,NA,NA,1
IL,4,prtvtail,18,blank ballot,3037,tech,1
IL,4,prtvtail,20,Not applicable,NA,NA,1
IL,4,prtvtail,21,Refusal,NA,NA,1
IL,4,prtvtail,23,No answer,NA,NA,1
IL,5,prtvtbil,1,Mifleget Ha' Avoda,1436,Labor,1
IL,5,prtvtbil,2,Ha' Likud,1036,L,1
IL,5,prtvtbil,3,Kadima,484,Kadima,1
IL,5,prtvtbil,4,Shas,455,SHAS,1
IL,5,prtvtbil,5,Meretz,3131,Meretz,1
IL,5,prtvtbil,6,The Jewish House,1447,Mafdal,1
IL,5,prtvtbil,7,Ya'Hadut Ha'Tora,1075,YH,1
IL,5,prtvtbil,8,Gil- Gimlaey Israeli la' Knesset,1648,Dor/Gil,1
IL,5,prtvtbil,9,Israel Beiteinu,235,YB,1
IL,5,prtvtbil,10,Ha'ihud HaLeumi,953,HH,1
IL,5,prtvtbil,11,HaTnu`a HaYeruqa,2740,1-perc,1
IL,5,prtvtbil,12,Ale Yarok,3129,AlYa,1
IL,5,prtvtbil,13,HaYerukim,3700,HY,1
IL,5,prtvtbil,14,Hadash,421,Hadash,1
IL,5,prtvtbil,15,Balad,1663,Balad,1
IL,5,prtvtbil,16,Ra'am- Ta'al,1047,RT,1
IL,5,prtvtbil,17,Other,NA,NA,1
IL,5,prtvtbil,18,A white ballot (empty ballot note),3037,tech,1
IL,5,prtvtbil,19,Did not vote,3037,tech,1
IL,5,prtvtbil,20,Not applicable,NA,NA,1
IL,5,prtvtbil,21,Refusal,NA,NA,1
IL,5,prtvtbil,22,Don't know,NA,NA,1
IL,5,prtvtbil,23,No answer,NA,NA,1
IL,6,prtvtbil,1,Mifleget Ha' Avoda,1436,Labor,1
IL,6,prtvtbil,2,Ha' Likud,1036,L,1
IL,6,prtvtbil,3,Kadima,484,Kadima,1
IL,6,prtvtbil,4,Shas,455,SHAS,1
IL,6,prtvtbil,5,Meretz,3131,Meretz,1
IL,6,prtvtbil,6,The Jewish House,1447,Mafdal,1
IL,6,prtvtbil,7,Ya'Hadut Ha'Tora,1075,YH,1
IL,6,prtvtbil,8,Gil- Gimlaey Israeli la' Knesset,1648,Dor/Gil,1
IL,6,prtvtbil,9,Israel Beiteinu,235,YB,1
IL,6,prtvtbil,10,Ha'ihud HaLeumi,953,HH,1
IL,6,prtvtbil,11,HaTnu`a HaYeruqa,2740,1-perc,1
IL,6,prtvtbil,12,Ale Yarok,3129,AlYa,1
IL,6,prtvtbil,13,HaYerukim,3700,HY,1
IL,6,prtvtbil,14,Hadash,421,Hadash,1
IL,6,prtvtbil,15,Balad,1663,Balad,1
IL,6,prtvtbil,16,Ra'am- Ta'al,1047,RT,1
IL,6,prtvtbil,17,Other,NA,NA,1
IL,6,prtvtbil,18,A white ballot (empty ballot note),3037,tech,1
IL,6,prtvtbil,20,Not applicable,NA,NA,1
IL,6,prtvtbil,21,Refusal,NA,NA,1
IL,6,prtvtbil,22,Don't know,NA,NA,1
IL,7,prtvtcil,1,HaMahane HaTzioni,3955,ally,1
IL,7,prtvtcil,2,HaLikud,1036,L,1
IL,7,prtvtcil,3,Yisrael Beiteinu,235,YB,1
IL,7,prtvtcil,4,Shas,455,SHAS,1
IL,7,prtvtcil,5,Meretz,3131,Meretz,1
IL,7,prtvtcil,6,HaBayit HaYehudi,3677,HH,1
IL,7,prtvtcil,7,Yahadut HaTora,1075,YH,1
IL,7,prtvtcil,8,Yesh Atid,3128,Yesh,1
IL,7,prtvtcil,9,Kulanu,3273,Kulanu,1
IL,7,prtvtcil,10,Yachad,3274,Yachad,1
IL,7,prtvtcil,11,HaReshima HaMeshutefet,1337,Raam,1
IL,7,prtvtcil,12,HaReshima HaArvit,1337,Raam,1
IL,7,prtvtcil,13,Ale Yarok,3129,AlYa,1
IL,7,prtvtcil,14,Other,NA,NA,1
IL,7,prtvtcil,15,White ballot,3037,tech,1
IL,7,prtvtcil,16,Not applicable,NA,NA,1
IL,7,prtvtcil,17,Refusal,NA,NA,1
IL,8,prtvtcil,1,HaMahane HaTzioni,3955,ally,0
IL,8,prtvtcil,2,HaLikud,1036,L,0
IL,8,prtvtcil,3,Yisrael Beiteinu,235,YB,0
IL,8,prtvtcil,4,Shas,455,SHAS,0
IL,8,prtvtcil,5,Meretz,3131,Meretz,0
IL,8,prtvtcil,6,HaBayit HaYehudi,3677,HH,0
IL,8,prtvtcil,7,Yahadut HaTora,1075,YH,0
IL,8,prtvtcil,8,Yesh Atid,3128,Yesh,0
IL,8,prtvtcil,9,Kulanu,3273,Kulanu,0
IL,8,prtvtcil,10,Yachad,3274,Yachad,0
IL,8,prtvtcil,11,HaReshima HaMeshutefet,1337,Raam,0
IL,8,prtvtcil,12,HaReshima HaArvit,1337,Raam,0
IL,8,prtvtcil,13,Ale Yarok,3129,AlYa,0
IL,8,prtvtcil,14,Other,NA,NA,0
IL,8,prtvtcil,15,White ballot,3037,tech,0
IL,8,prtvtcil,16,Not applicable,NA,NA,0
IL,8,prtvtcil,17,Refusal,NA,NA,0
IS,2,prtvtis,1,Progressive Party,964,F,1
IS,2,prtvtis,2,Liberal Party,1224,Ff,1
IS,2,prtvtis,3,Social Democratic Alliance,1396,Sam,1
IS,2,prtvtis,4,Independence Party,363,Sj,1
IS,2,prtvtis,5,The Left Green Movement,457,Graen,1
IS,2,prtvtis,6,Blank vote,3033,tech,1
IS,2,prtvtis,7,Other parties,1844,etc,1
IS,2,prtvtis,8,Not applicable,NA,NA,1
IS,2,prtvtis,9,Refusal,NA,NA,1
IS,2,prtvtis,10,Don't know,NA,NA,1
IS,2,prtvtis,11,No answer,NA,NA,1
IS,6,prtvtais,1,Samfylkinguna,1396,Sam,1
IS,6,prtvtais,2,Framsóknarflokkinn,964,F,1
IS,6,prtvtais,3,Sjálfstæðisflokkinn,363,Sj,1
IS,6,prtvtais,4,Vinstri hreyfinguna-Grænt framboð,457,Graen,1
IS,6,prtvtais,5,Frjálslynda flokkinn,1224,Ff,1
IS,6,prtvtais,6,Borgarahreyfinguna,224,B,1
IS,6,prtvtais,8,Skilaði auðu/ógildu,3033,tech,1
IS,6,prtvtais,9,Not applicable,NA,NA,1
IS,6,prtvtais,10,Refusal,NA,NA,1
IS,6,prtvtais,11,Don't know,NA,NA,1
IS,6,prtvtais,12,No answer,NA,NA,1
IS,8,prtvtbis,1,Bjarta framtíð,2517,BF,0
IS,8,prtvtbis,2,Framsóknarflokkinn,964,F,0
IS,8,prtvtbis,3,Sjálfstæðisflokkinn,363,Sj,0
IS,8,prtvtbis,4,Flokk fólksins,5852,FlF,0
IS,8,prtvtbis,5,Húmanistaflokkinn,,,0
IS,8,prtvtbis,6,Flokk heimilanna,2519,FH,0
IS,8,prtvtbis,7,Alþýðufylkinguna,,,0
IS,8,prtvtbis,8,Samfylkinguna,1396,Sam,0
IS,8,prtvtbis,9,Dögun,2518,Dawn,0
IS,8,prtvtbis,10,Vinstri hreyfinguna - grænt framboð,457,Graen,0
IS,8,prtvtbis,11,Pírata,2048,Pi,0
IS,8,prtvtbis,12,Viðreisn,5454,V,0
IT,1,prtvtit,1,Democratici di Sinistra,878,DS,1
IT,1,prtvtit,2,La Margherita,279,DL-M,1
IT,1,prtvtit,3,Comunisti Italiani,1635,PdCI,1
IT,1,prtvtit,4,Verdi e Sdi (Girasole),1782,Giras,1
IT,1,prtvtit,6,Rifondazione Comunista,1404,PRC,1
IT,1,prtvtit,7,Forza Italia,1626,FI,1
IT,1,prtvtit,8,Alleanza Nazionale,813,AN,1
IT,1,prtvtit,9,CCD-CDU (Biancofiore),962,CCD/CDU,1
IT,1,prtvtit,10,Lega Nord,1221,LN,1
IT,1,prtvtit,11,Nuovo PSI,888,NPSI,1
IT,1,prtvtit,12,Lista Di Pietro,768,IdV,1
IT,1,prtvtit,13,Democrazia Europea,1327,DE,1
IT,1,prtvtit,14,Pannella-Bonino,2134,LB,1
IT,1,prtvtit,15,Fiamma Tricolore,1101,MSFT,1
IT,1,prtvtit,16,Altro,NA,NA,1
IT,1,prtvtit,17,Ha votato solo al maggioritario,3038,tech,1
IT,1,prtvtit,18,Not applicable,NA,NA,1
IT,1,prtvtit,19,Refusal,NA,NA,1
IT,1,prtvtit,20,Don t know,NA,NA,1
IT,2,prtvtait,1,Democratici di sinistra,878,DS,1
IT,2,prtvtait,2,La Margherita,279,DL-M,1
IT,2,prtvtait,3,Comunisti Italiani,1635,PdCI,1
IT,2,prtvtait,4,Verdi e SDI (Girasole),1782,Giras,1
IT,2,prtvtait,5,SVP (Sudtirol Volkspartei - Partito Popolare Sudtirolese),1369,SVP,1
IT,2,prtvtait,6,Rifondazione Comunista,1404,PRC,1
IT,2,prtvtait,7,Forza Italia,1626,FI,1
IT,2,prtvtait,8,Alleanza Nazionale,813,AN,1
IT,2,prtvtait,9,CCD-CDU,962,CCD/CDU,1
IT,2,prtvtait,10,Lega Nord,1221,LN,1
IT,2,prtvtait,11,Nuovo PSI,888,NPSI,1
IT,2,prtvtait,12,Lista di Pietro,768,IdV,1
IT,2,prtvtait,13,Democrazia Europea,1327,DE,1
IT,2,prtvtait,14,Pannella-Bonino,2134,LB,1
IT,2,prtvtait,15,Fiamma Tricolore,1101,MSFT,1
IT,2,prtvtait,16,Other,NA,NA,1
IT,2,prtvtait,17,Scheda bianca,NA,NA,1
IT,2,prtvtait,18,Ulivo,1737,Ulivo,1
IT,2,prtvtait,19,Ha votato solo al maggioritario,3038,tech,1
IT,2,prtvtait,20,Not applicable,NA,NA,1
IT,2,prtvtait,21,Refusal,NA,NA,1
IT,2,prtvtait,22,Don't know,NA,NA,1
IT,6,prtvtbit,1,Partido Democratico (PD),802,PD,1
IT,6,prtvtbit,2,Sinistra Ecologia e Libertà (SEL),1212,SI,1
IT,6,prtvtbit,3,Rivoluzione Civile (Ingroia),2277,RC,1
IT,6,prtvtbit,4,Movimento 5 Stelle,2046,M5S,1
IT,6,prtvtbit,5,Scelta Civica (con Monti),2281,SC,1
IT,6,prtvtbit,6,UDC,201,UdC,1
IT,6,prtvtbit,7,FLI,1179,FLI,0
IT,6,prtvtbit,8,Popolo delle Libertà (PDL),365,IPdL,1
IT,6,prtvtbit,9,Lega Nord,1221,LN,1
IT,6,prtvtbit,10,Fratelli d'Italia,2280,FdI,1
IT,6,prtvtbit,11,Radicali Italiani (Amnistia giustizia e libertà),8248,RI,0
IT,6,prtvtbit,12,FARE - Giannino,2279,FiD,1
IT,6,prtvtbit,13,La destra,2415,LD,1
IT,6,prtvtbit,14,Altro,NA,NA,1
IT,6,prtvtbit,15,Not applicable,NA,NA,1
IT,6,prtvtbit,16,Refusal,NA,NA,1
IT,6,prtvtbit,17,Don't know,NA,NA,1
IT,6,prtvtbit,18,No answer,NA,NA,1
IT,8,prtvtbit,1,Partido Democratico (PD),802,PD,0
IT,8,prtvtbit,2,Sinistra Ecologia e Libertà (SEL),1212,SI,0
IT,8,prtvtbit,3,Rivoluzione Civile (Ingroia),2277,RC,0
IT,8,prtvtbit,4,Movimento 5 Stelle,2046,M5S,0
IT,8,prtvtbit,5,Scelta Civica (con Monti),2281,SC,0
IT,8,prtvtbit,6,UDC,201,UdC,0
IT,8,prtvtbit,7,FLI,1179,FLI,0
IT,8,prtvtbit,8,Popolo delle Libertà (PDL),365,IPdL,0
IT,8,prtvtbit,9,Lega Nord,1221,LN,0
IT,8,prtvtbit,10,Fratelli d'Italia,2280,FdI,0
IT,8,prtvtbit,11,Radicali Italiani (Amnistia giustizia e libertà),8248,RI,0
IT,8,prtvtbit,12,FARE - Giannino,2279,FiD,0
IT,8,prtvtbit,13,La destra,2415,LD,0
IT,9,prtvtcit,1,Partido Democratico (PD),802,PD,0
IT,9,prtvtcit,2,+ Europa,6155,E,0
IT,9,prtvtcit,3,Italia Europa Insieme,7671,IEI,0
IT,9,prtvtcit,4,Civia Popolare Lorenzin,7670,CP,0
IT,9,prtvtcit,5,SVP-PATT,7790,SVPPATT,0
IT,9,prtvtcit,6,Liberi e Uguali,8246,LeU,0
IT,9,prtvtcit,7,Movimento 5 Stelle,2046,M5S,0
IT,9,prtvtcit,8,Forza Italia,8058,FI,0
IT,9,prtvtcit,9,Lega Nord,1221,LN,0
IT,9,prtvtcit,10,Fratelli d'Italia,2280,FdI,0
IT,9,prtvtcit,11,Noi con l'Italia - UDC,6158,NcI,0
IT,9,prtvtcit,12,Potere al popolo,8247,PaP,0
IT,9,prtvtcit,13,Casapound Italia,8244,CPI,0
LU,1,prtvtlu,1,Parti Chrétien Social (PCS),539,CSV,1
LU,1,prtvtlu,2,Parti Socialiste Ouvrier Luxembourgeois (PSOL),186,LSAP,1
LU,1,prtvtlu,3,Parti Démocrate (PD),300,DP,1
LU,1,prtvtlu,4,Les Verts,1138,Greng/GAP,1
LU,1,prtvtlu,5,La Gauche,271,DL,1
LU,1,prtvtlu,6,Comité d'action pour la Démocracie et la Justice Sociale,1114,AR/ADR,1
LU,1,prtvtlu,7,Autres,1847,etc,1
LU,1,prtvtlu,8,Not applicable,NA,NA,1
LU,1,prtvtlu,9,Refusal,NA,NA,1
LU,1,prtvtlu,10,Don't know,NA,NA,1
LU,1,prtvtlu,11,No answer,NA,NA,1
LU,2,prtvtlu,1,Parti Chrétien Social (PCS),539,CSV,1
LU,2,prtvtlu,2,Parti Socialiste Ouvrier Luxembourgeois (PSOL),186,LSAP,1
LU,2,prtvtlu,3,Parti Démocrate (PD),300,DP,1
LU,2,prtvtlu,4,Les Verts,1138,Greng/GAP,1
LU,2,prtvtlu,5,La Gauche,271,DL,1
LU,2,prtvtlu,6,Comité d'action pour la Démocracie et la Justice Sociale,1114,AR/ADR,1
LU,2,prtvtlu,7,Autres,1847,etc,1
LU,2,prtvtlu,8,Not applicable,NA,NA,1
LU,2,prtvtlu,9,Refusal,NA,NA,1
LU,2,prtvtlu,10,Don't know,NA,NA,1
LU,2,prtvtlu,11,No answer,NA,NA,1
NL,1,prtvtnl,1,Christian Democratic Party,1157,CDA,1
NL,1,prtvtnl,2,Labour Party,1234,PvdA,1
NL,1,prtvtnl,3,Party for Freedom and Democracy,828,VVD,1
NL,1,prtvtnl,4,List Pim Fortuyn,1528,LPF,1
NL,1,prtvtnl,5,Democrats `66,45,D66,1
NL,1,prtvtnl,6,Green Left,1537,GL,1
NL,1,prtvtnl,7,Socialist Party,1363,SP,1
NL,1,prtvtnl,8,Christian Union,1459,CU,1
NL,1,prtvtnl,9,Liveable Netherlands,1420,LN,1
NL,1,prtvtnl,10,Social Reformed Party,1178,SGP,1
NL,1,prtvtnl,11,Other,NA,NA,1
NL,1,prtvtnl,12,Not applicable,NA,NA,1
NL,1,prtvtnl,13,Refusal,NA,NA,1
NL,1,prtvtnl,14,Don't know,NA,NA,1
NL,2,prtvtanl,1,Christian Democratic Party,1157,CDA,1
NL,2,prtvtanl,2,Labour Party,1234,PvdA,1
NL,2,prtvtanl,3,People's Party for Freedom and Democracy,828,VVD,1
NL,2,prtvtanl,4,List Pim Fortuyn,1528,LPF,1
NL,2,prtvtanl,5,Democrats 66,45,D66,1
NL,2,prtvtanl,6,Green Left,1537,GL,1
NL,2,prtvtanl,7,Socialist Party,1363,SP,1
NL,2,prtvtanl,8,Christian Union,1459,CU,1
NL,2,prtvtanl,9,Liveable Netherlands,1420,LN,1
NL,2,prtvtanl,10,Political Reformed Party,1178,SGP,1
NL,2,prtvtanl,11,Party for the Animals,1467,PvdD,1
NL,2,prtvtanl,12,Other,NA,NA,1
NL,2,prtvtanl,13,Blanc,3061,tech,1
NL,2,prtvtanl,14,Not applicable,NA,NA,1
NL,2,prtvtanl,15,Refusal,NA,NA,1
NL,2,prtvtanl,16,Don't know,NA,NA,1
NL,2,prtvtanl,17,No answer,NA,NA,1
NL,3,prtvtbnl,1,Christian Democratic Party,1157,CDA,1
NL,3,prtvtbnl,2,Labour Party,1234,PvdA,1
NL,3,prtvtbnl,3,Party for Freedom and Democracy,828,VVD,1
NL,3,prtvtbnl,4,List Pim Fortuyn,1528,LPF,1
NL,3,prtvtbnl,5,Democrats `66,45,D66,1
NL,3,prtvtbnl,6,Green Left,1537,GL,1
NL,3,prtvtbnl,7,Socialistic Party,1363,SP,1
NL,3,prtvtbnl,8,Christian Union,1459,CU,1
NL,3,prtvtbnl,9,Liveable Netherlands,1420,LN,1
NL,3,prtvtbnl,10,Social Reformed Party,1178,SGP,1
NL,3,prtvtbnl,11,Other,NA,NA,1
NL,3,prtvtbnl,12,Blanc,3061,tech,1
NL,3,prtvtbnl,13,Not applicable,NA,NA,1
NL,3,prtvtbnl,14,Refusal,NA,NA,1
NL,3,prtvtbnl,15,Don't know,NA,NA,1
NL,4,prtvtcnl,1,Christian Democratic Party,1157,CDA,1
NL,4,prtvtcnl,2,Labour Party,1234,PvdA,1
NL,4,prtvtcnl,3,Party for Freedom and Democracy,828,VVD,1
NL,4,prtvtcnl,4,List Pim Fortuyn,1528,LPF,1
NL,4,prtvtcnl,5,Democrats `66,45,D66,1
NL,4,prtvtcnl,6,Green Left,1537,GL,1
NL,4,prtvtcnl,7,Socialistic Party,1363,SP,1
NL,4,prtvtcnl,8,Christian Union,1459,CU,1
NL,4,prtvtcnl,9,Liveable Netherlands,1420,LN,1
NL,4,prtvtcnl,10,Social Reformed Party,1178,SGP,1
NL,4,prtvtcnl,11,PVV (List Wilders),298,PVV,1
NL,4,prtvtcnl,12,Party for the Animals,1467,PvdD,1
NL,4,prtvtcnl,13,Other,NA,NA,1
NL,4,prtvtcnl,14,Blanc,3061,tech,1
NL,4,prtvtcnl,15,Not applicable,NA,NA,1
NL,4,prtvtcnl,16,Refusal,NA,NA,1
NL,4,prtvtcnl,17,Don't know,NA,NA,1
NL,5,prtvtdnl,1,Party for Freedom and Democracy,828,VVD,1
NL,5,prtvtdnl,2,Labour Party,1234,PvdA,1
NL,5,prtvtdnl,3,PVV (List Wilders),298,PVV,1
NL,5,prtvtdnl,4,Christian Democratic Party,1157,CDA,1
NL,5,prtvtdnl,5,Socialistic Party,1363,SP,1
NL,5,prtvtdnl,6,Democrats `66,45,D66,1
NL,5,prtvtdnl,7,Green Left,1537,GL,1
NL,5,prtvtdnl,8,Christian Union,1459,CU,1
NL,5,prtvtdnl,9,Social Reformed Party,1178,SGP,1
NL,5,prtvtdnl,10,Party for the Animals,1467,PvdD,1
NL,5,prtvtdnl,11,TON (List Verdonk),1656,TOP,1
NL,5,prtvtdnl,12,Other,NA,NA,1
NL,5,prtvtdnl,13,Blanc,3061,tech,1
NL,5,prtvtdnl,14,Not applicable,NA,NA,1
NL,5,prtvtdnl,15,Refusal,NA,NA,1
NL,5,prtvtdnl,16,Don't know,NA,NA,1
NL,6,prtvtenl,1,Party for Freedom and Democracy,828,VVD,1
NL,6,prtvtenl,2,Labour Party,1234,PvdA,1
NL,6,prtvtenl,3,PVV (List Wilders),298,PVV,1
NL,6,prtvtenl,4,Christian Democratic Party,1157,CDA,1
NL,6,prtvtenl,5,Socialistic Party,1363,SP,1
NL,6,prtvtenl,6,Democrats `66,45,D66,1
NL,6,prtvtenl,7,Green Left,1537,GL,1
NL,6,prtvtenl,8,Christian Union,1459,CU,1
NL,6,prtvtenl,9,Social Reformed Party,1178,SGP,1
NL,6,prtvtenl,10,Party for the Animals,1467,PvdD,1
NL,6,prtvtenl,11,Pirate Party,2841,1-perc,1
NL,6,prtvtenl,12,50Plus,714,50,1
NL,6,prtvtenl,13,Other,NA,NA,1
NL,6,prtvtenl,14,Blanc,3061,tech,1
NL,6,prtvtenl,15,Not applicable,NA,NA,1
NL,6,prtvtenl,16,Refusal,NA,NA,1
NL,6,prtvtenl,17,Don't know,NA,NA,1
NL,7,prtvtfnl,1,People's Party for Freedom and Democracy,828,VVD,1
NL,7,prtvtfnl,2,Labour Party,1234,PvdA,1
NL,7,prtvtfnl,3,Party for Freedom,298,PVV,1
NL,7,prtvtfnl,4,Socialist Party,1363,SP,1
NL,7,prtvtfnl,5,Christian Democratic Appeal,1157,CDA,1
NL,7,prtvtfnl,6,Democrats 66,45,D66,1
NL,7,prtvtfnl,7,Christian Union,1459,CU,1
NL,7,prtvtfnl,8,Green Left,1537,GL,1
NL,7,prtvtfnl,9,Reformed Political Party,1178,SGP,1
NL,7,prtvtfnl,10,Party for the Animals,1467,PvdD,1
NL,7,prtvtfnl,11,50PLUS,714,50,1
NL,7,prtvtfnl,12,Other,NA,NA,1
NL,7,prtvtfnl,13,Blanc,3061,tech,1
NL,7,prtvtfnl,14,Not applicable,NA,NA,1
NL,7,prtvtfnl,15,Refusal,NA,NA,1
NL,7,prtvtfnl,16,Don't know,NA,NA,1
NL,7,prtvtfnl,17,No answer,NA,NA,1
NL,8,prtvtfnl,1,People's Party for Freedom and Democracy,828,VVD,0
NL,8,prtvtfnl,2,Labour Party,1234,PvdA,0
NL,8,prtvtfnl,3,Party for Freedom,298,PVV,0
NL,8,prtvtfnl,4,Socialist Party,1363,SP,0
NL,8,prtvtfnl,5,Christian Democratic Appeal,1157,CDA,0
NL,8,prtvtfnl,6,Democrats 66,45,D66,0
NL,8,prtvtfnl,7,Christian Union,1459,CU,0
NL,8,prtvtfnl,8,Green Left,1537,GL,0
NL,8,prtvtfnl,9,Reformed Political Party,1178,SGP,0
NL,8,prtvtfnl,10,Party for the Animals,1467,PvdD,0
NL,8,prtvtfnl,11,50PLUS,714,50,0
NL,9,prtvtgnl,1,People's Party for Freedom and Democracy,828,VVD,0
NL,9,prtvtgnl,2,Labour Party,1234,PvdA,0
NL,9,prtvtgnl,3,Party for Freedom,298,PVV,0
NL,9,prtvtgnl,4,Socialist Party,1363,SP,0
NL,9,prtvtgnl,5,Christian Democratic Appeal,1157,CDA,0
NL,9,prtvtgnl,6,Democrats 66,45,D66,0
NL,9,prtvtgnl,7,Christian Union,1459,CU,0
NL,9,prtvtgnl,8,Green Left,1537,GL,0
NL,9,prtvtgnl,9,Reformed Political Party,1178,SGP,0
NL,9,prtvtgnl,10,Party for the Animals,1467,PvdD,0
NL,9,prtvtgnl,11,50PLUS,714,50,0
NL,9,prtvtgnl,12,DENK,5856,DENK,0
NL,9,prtvtgnl,13,Forum for Democracy,5855,FvD,0
NL,9,prtvtgnl,14,Article 1,,,0
NO,1,prtvtno,1,Red Electoral Alliance (RV),44,RV,1
NO,1,prtvtno,2,Socialist left party (SV),719,SV,1
NO,1,prtvtno,3,Labour Party (A),448,DNA,1
NO,1,prtvtno,4,Liberal Party (V),1173,V,1
NO,1,prtvtno,5,Christian Democratic Party (Krf),705,KrF,1
NO,1,prtvtno,6,Centre Party (Sp),1072,Sp/Bp,1
NO,1,prtvtno,7,Conservative Party (H),503,H,1
NO,1,prtvtno,8,Progress Party (FrP),101,FrP,1
NO,1,prtvtno,9,Coast Party (KYST),677,Kp,1
NO,1,prtvtno,10,Other,NA,NA,1
NO,1,prtvtno,11,Not applicable,NA,NA,1
NO,1,prtvtno,12,Refusal,NA,NA,1
NO,1,prtvtno,13,Don't know,NA,NA,1
NO,2,prtvtno,1,Red Electoral Alliance (RV),44,RV,1
NO,2,prtvtno,2,Socialist left party (SV),719,SV,1
NO,2,prtvtno,3,Labour Party (A),448,DNA,1
NO,2,prtvtno,4,Liberal Party (V),1173,V,1
NO,2,prtvtno,5,Christian Democratic Party (Krf),705,KrF,1
NO,2,prtvtno,6,Centre Party (Sp),1072,Sp/Bp,1
NO,2,prtvtno,7,Conservative Party (H),503,H,1
NO,2,prtvtno,8,Progress Party (FrP),101,FrP,1
NO,2,prtvtno,9,Coast Party (KYST),677,Kp,1
NO,2,prtvtno,10,Other,NA,NA,1
NO,2,prtvtno,11,Not applicable,NA,NA,1
NO,2,prtvtno,12,Refusal,NA,NA,1
NO,2,prtvtno,13,Don't know,NA,NA,1
NO,3,prtvtno,1,Red Electoral Alliance (RV),44,RV,1
NO,3,prtvtno,2,Socialist left party (SV),719,SV,1
NO,3,prtvtno,3,Labour Party (A),448,DNA,1
NO,3,prtvtno,4,Liberal Party (V),1173,V,1
NO,3,prtvtno,5,Christian Democratic Party (Krf),705,KrF,1
NO,3,prtvtno,6,Centre Party (Sp),1072,Sp/Bp,1
NO,3,prtvtno,7,Conservative Party (H),503,H,1
NO,3,prtvtno,8,Progress Party (FrP),101,FrP,1
NO,3,prtvtno,9,Coast Party (KYST),677,Kp,1
NO,3,prtvtno,10,Other,NA,NA,1
NO,3,prtvtno,11,Not applicable,NA,NA,1
NO,3,prtvtno,12,Refusal,NA,NA,1
NO,3,prtvtno,13,Don't know,NA,NA,1
NO,4,prtvtno,1,Red Electoral Alliance (RV),44,RV,1
NO,4,prtvtno,2,Socialist left party (SV),719,SV,1
NO,4,prtvtno,3,Labour Party (A),448,DNA,1
NO,4,prtvtno,4,Liberal Party (V),1173,V,1
NO,4,prtvtno,5,Christian Democratic Party (Krf),705,KrF,1
NO,4,prtvtno,6,Centre Party (Sp),1072,Sp/Bp,1
NO,4,prtvtno,7,Conservative Party (H),503,H,1
NO,4,prtvtno,8,Progress Party (FrP),101,FrP,1
NO,4,prtvtno,9,Coast Party (KYST),677,Kp,1
NO,4,prtvtno,10,Other,NA,NA,1
NO,4,prtvtno,11,Not applicable,NA,NA,1
NO,4,prtvtno,12,Refusal,NA,NA,1
NO,4,prtvtno,13,Don't know,NA,NA,1
NO,5,prtvtano,1,The Party Red (RØDT),3698,DT,1
NO,5,prtvtano,2,Socialist Left Party (SV),719,SV,1
NO,5,prtvtano,3,Labour Party (A),448,DNA,1
NO,5,prtvtano,4,Liberal party (V),1173,V,1
NO,5,prtvtano,5,Christian Democratic Party (KRF),705,KrF,1
NO,5,prtvtano,6,Centre Party (SP),1072,Sp/Bp,1
NO,5,prtvtano,7,Conservative Party (H),503,H,1
NO,5,prtvtano,8,Progress Party (FRP),101,FrP,1
NO,5,prtvtano,9,Coastal Party (KYST),677,Kp,1
NO,5,prtvtano,10,Other,NA,NA,1
NO,5,prtvtano,11,Not applicable,NA,NA,1
NO,5,prtvtano,12,Refusal,NA,NA,1
NO,5,prtvtano,13,Don't know,NA,NA,1
NO,6,prtvtano,1,The Party Red (RØDT),3698,DT,1
NO,6,prtvtano,2,Socialist Left Party (SV),719,SV,1
NO,6,prtvtano,3,Labour Party (A),448,DNA,1
NO,6,prtvtano,4,Liberal party (V),1173,V,1
NO,6,prtvtano,5,Christian Democratic Party (KRF),705,KrF,1
NO,6,prtvtano,6,Centre Party (SP),1072,Sp/Bp,1
NO,6,prtvtano,7,Conservative Party (H),503,H,1
NO,6,prtvtano,8,Progress Party (FRP),101,FrP,1
NO,6,prtvtano,9,Coastal Party (KYST),677,Kp,1
NO,6,prtvtano,10,Other,NA,NA,1
NO,6,prtvtano,11,Not applicable,NA,NA,1
NO,6,prtvtano,12,Refusal,NA,NA,1
NO,6,prtvtano,13,Don't know,NA,NA,1
