"cntry","essround","variable","ess_id","party","partyfacts_id","partyfacts_name"
"HU",7,"prtvtehu",4,"MSZP-Együtt-DK-PM-MLP (Kormányváltók)",1408,"MSZP"
"HU",7,"prtvtehu",5,"Munkáspárt (Magyar Kommunista Munkáspárt)",859,"MMP"
"HU",7,"prtvtehu",5,"Munkáspárt (Magyar Kommunista Munkáspárt)",859,"MM"
"HU",7,"prtvtehu",6,"Other",NA,NA
"HU",7,"prtvtehu",7,"Not applicable",NA,NA
"HU",7,"prtvtehu",8,"Refusal",NA,NA
"HU",7,"prtvtehu",9,"Don't know",NA,NA
"HU",8,"prtvtehu",1,"Fidesz - KDNP (Fidesz – Magyar Polgári Szövetség Keresztényd",6366,"Fi+KDNP"
"HU",8,"prtvtehu",2,"Jobbik (Jobbik Magyarországért Mozgalom)",42,"Jobbik"
"HU",8,"prtvtehu",3,"LMP (Lehet Más A Politika)",1650,"LMP"
"HU",8,"prtvtehu",4,"MSZP-Együtt-DK-PM-MLP (Kormányváltók)",1408,"MSZP"
"HU",8,"prtvtehu",5,"Munkáspárt (Magyar Kommunista Munkáspárt)",859,"MMP"
"HU",8,"prtvtehu",5,"Munkáspárt (Magyar Kommunista Munkáspárt)",859,"MM"
"HU",8,"prtvtehu",6,"Other",NA,NA
"HU",8,"prtvtehu",7,"Not applicable",NA,NA
"HU",8,"prtvtehu",8,"Refusal",NA,NA
"HU",8,"prtvtehu",9,"Don't know",NA,NA
"HU",9,"prtvtfhu",1,"DK (Demokratikus Koalíció)",469,"DK"
"HU",9,"prtvtfhu",2,"Együtt2014 Mozgalom",2458,NA
"HU",9,"prtvtfhu",3,"Fidesz (Fidesz Magyar Polgári Párt)",1691,"Fi-MPSz"
"HU",9,"prtvtfhu",4,"Jobbik (Jobbik Magyarországért Mozgalom)",42,"Jobbik"
"HU",9,"prtvtfhu",5,"KDNP (Kereszténydemokrata Néppárt)",1412,"KDNP"
"HU",9,"prtvtfhu",6,"LMP (Lehet Más A Politika)",1650,"LMP"
"HU",9,"prtvtfhu",7,"MSZP (Magyar Szocialista Párt)",1408,"MSZP"
"HU",9,"prtvtfhu",8,"Munkáspárt (Magyar Kommunista Munkáspárt)",859,"MMP"
"HU",9,"prtvtfhu",8,"Munkáspárt (Magyar Kommunista Munkáspárt)",859,"MM"
"HU",9,"prtvtfhu",9,"Momentum Mozgalom",8249,NA
"HU",9,"prtvtfhu",10,"Párbeszéd (Párbeszéd Magyarországért Párt)",3115,"PM"
"HU",9,"prtvtfhu",11,"MKKP (Magyar Kétfarkú Kutya Párt)",6129,"MKKP"
"IE",1,"prtvtie",1,"Fianna Fail",1055,"FF"
"IE",1,"prtvtie",2,"Fine Gael",1288,"FG"
"IE",1,"prtvtie",3,"Labour",562,"Lab"
"IE",1,"prtvtie",4,"Progressive Democrats",924,"PD"
"IE",1,"prtvtie",5,"Green Party",1775,"Green"
"IE",1,"prtvtie",6,"Sinn Fein",4,"SF"
"IE",1,"prtvtie",7,"Independent",NA,NA
"IE",1,"prtvtie",8,"Other",NA,NA
"IE",1,"prtvtie",9,"Not applicable",NA,NA
"IE",1,"prtvtie",10,"Refusal",NA,NA
"IE",1,"prtvtie",11,"Don't know",NA,NA
"IE",1,"prtvtie",12,"No answer",NA,NA
"IE",2,"prtvtie",1,"Fianna Fail",1055,"FF"
"IE",2,"prtvtie",2,"Fine Gael",1288,"FG"
"IE",2,"prtvtie",3,"Labour",562,"Lab"
"IE",2,"prtvtie",4,"Progressive Democrats",924,"PD"
"IE",2,"prtvtie",5,"Green Party",1775,"Green"
"IE",2,"prtvtie",6,"Sinn Fein",4,"SF"
"IE",2,"prtvtie",7,"Independent",NA,NA
"IE",2,"prtvtie",8,"Other",NA,NA
"IE",2,"prtvtie",9,"Not applicable",NA,NA
"IE",2,"prtvtie",10,"Refusal",NA,NA
"IE",2,"prtvtie",11,"Don't know",NA,NA
"IE",2,"prtvtie",12,"No answer",NA,NA
"IE",3,"prtvtie",1,"Fianna Fail",1055,"FF"
"IE",3,"prtvtie",2,"Fine Gael",1288,"FG"
"IE",3,"prtvtie",3,"Labour",562,"Lab"
"IE",3,"prtvtie",4,"Progressive Democrats",924,"PD"
"IE",3,"prtvtie",5,"Green Party",1775,"Green"
"IE",3,"prtvtie",6,"Sinn Fein",4,"SF"
"IE",3,"prtvtie",7,"Independent",NA,NA
"IE",3,"prtvtie",8,"Other",NA,NA
"IE",3,"prtvtie",9,"Not applicable",NA,NA
"IE",3,"prtvtie",10,"Refusal",NA,NA
"IE",3,"prtvtie",11,"Don't know",NA,NA
"IE",3,"prtvtie",12,"No answer",NA,NA
"IE",4,"prtvtie",1,"Fianna Fail",1055,"FF"
"IE",4,"prtvtie",2,"Fine Gael",1288,"FG"
"IE",4,"prtvtie",3,"Labour",562,"Lab"
"IE",4,"prtvtie",4,"Progressive Democrats",924,"PD"
"IE",4,"prtvtie",5,"Green Party",1775,"Green"
"IE",4,"prtvtie",6,"Sinn Fein",4,"SF"
"IE",4,"prtvtie",7,"Independent",NA,NA
"IE",4,"prtvtie",8,"Other",NA,NA
"IE",4,"prtvtie",9,"Not applicable",NA,NA
"IE",4,"prtvtie",10,"Refusal",NA,NA
"IE",4,"prtvtie",11,"Don't know",NA,NA
"IE",5,"prtvtaie",1,"Fianna Fáil",1055,"FF"
"IE",5,"prtvtaie",2,"Fine Gael",1288,"FG"
"IE",5,"prtvtaie",3,"Green Party",1775,"Green"
"IE",5,"prtvtaie",4,"Independent",NA,NA
"IE",5,"prtvtaie",5,"Labour",562,"Lab"
"IE",5,"prtvtaie",6,"People Before Profit",242,"PBPA"
"IE",5,"prtvtaie",7,"Sinn Féin",4,"SF"
"IE",5,"prtvtaie",8,"Socialist Party",2737,NA
"IE",5,"prtvtaie",9,"United Left Alliance",1978,NA
"IE",5,"prtvtaie",10,"Other",NA,NA
"IE",5,"prtvtaie",11,"Not applicable",NA,NA
"IE",5,"prtvtaie",12,"Refusal",NA,NA
"IE",5,"prtvtaie",13,"Don't know",NA,NA
"IE",6,"prtvtaie",1,"Fianna Fáil",1055,"FF"
"IE",6,"prtvtaie",2,"Fine Gael",1288,"FG"
"IE",6,"prtvtaie",3,"Green Party",1775,"Green"
"IE",6,"prtvtaie",4,"Independent",NA,NA
"IE",6,"prtvtaie",5,"Labour",562,"Lab"
"IE",6,"prtvtaie",6,"People Before Profit",242,"PBPA"
"IE",6,"prtvtaie",7,"Sinn Féin",4,"SF"
"IE",6,"prtvtaie",8,"Socialist Party",2737,NA
"IE",6,"prtvtaie",10,"Other",NA,NA
"IE",6,"prtvtaie",11,"Not applicable",NA,NA
"IE",6,"prtvtaie",12,"Refusal",NA,NA
"IE",6,"prtvtaie",13,"Don't know",NA,NA
"IE",7,"prtvtaie",1,"Fianna Fáil",1055,"FF"
"IE",7,"prtvtaie",2,"Fine Gael",1288,"FG"
"IE",7,"prtvtaie",3,"Green Party",1775,"Green"
"IE",7,"prtvtaie",4,"Independent",NA,NA
"IE",7,"prtvtaie",5,"Labour",562,"Lab"
"IE",7,"prtvtaie",6,"People Before Profit",242,"PBPA"
"IE",7,"prtvtaie",7,"Sinn Féin",4,"SF"
"IE",7,"prtvtaie",8,"Socialist Party",2737,NA
"IE",7,"prtvtaie",9,"United Left Alliance",1978,NA
"IE",7,"prtvtaie",10,"Other",NA,NA
"IE",7,"prtvtaie",11,"Not applicable",NA,NA
"IE",7,"prtvtaie",12,"Refusal",NA,NA
"IE",7,"prtvtaie",13,"Don't know",NA,NA
"IE",8,"prtvtbie",1,"Anti-Austerity Alliance - People Before Profit",8242,NA
"IE",8,"prtvtbie",2,"Fianna Fáil",1055,"FF"
"IE",8,"prtvtbie",3,"Fine Gael",1288,"FG"
"IE",8,"prtvtbie",4,"Green Party",1775,"Green"
"IE",8,"prtvtbie",5,"Independents",NA,NA
"IE",8,"prtvtbie",6,"Labour",562,"Lab"
"IE",8,"prtvtbie",7,"Sinn Féin",4,"SF"
"IE",8,"prtvtbie",8,"Social Democrats",4870,"DS"
"IE",8,"prtvtbie",9,"Socialist Party - United Left Alliance",1448,"SP"
"IE",9,"prtvtcie",1,"Anti-Austerity Alliance - People Before Profit",8242,NA
"IE",9,"prtvtcie",2,"Fianna Fáil",1055,"FF"
"IE",9,"prtvtcie",3,"Fine Gael",1288,"FG"
"IE",9,"prtvtcie",4,"Green Party",1775,"Green"
"IE",9,"prtvtcie",5,"Independent",NA,NA
"IE",9,"prtvtcie",6,"Labour",562,"Lab"
"IE",9,"prtvtcie",7,"Sinn Féin",4,"SF"
"IE",9,"prtvtcie",8,"Social Democrats",4870,"DS"
"IE",9,"prtvtcie",9,"Socialist Party - United Left Alliance",1448,"SP"
"IL",1,"prtvtil",1,"Israel ahat",1314,NA
"IL",1,"prtvtil",2,"Likud",1036,"L"
"IL",1,"prtvtil",3,"Shase",455,"Shas"
"IL",1,"prtvtil",4,"Meretz",3131,"Meretz"
"IL",1,"prtvtil",5,"Mafdal",1447,"MDL|HH"
"IL",1,"prtvtil",6,"Yahadut-hatora, Agudat-Isarel, Degel-hatora",1075,"YaToMe"
"IL",1,"prtvtil",7,"Am ehad",640,"AE"
"IL",1,"prtvtil",8,"Shinuy",557,"Shinui"
"IL",1,"prtvtil",9,"Haehud haleumi",953,"HaLe-T"
"IL",1,"prtvtil",10,"The center party",1061,"MiHa"
"IL",1,"prtvtil",11,"Israel baliya",1053,"YBA"
"IL",1,"prtvtil",12,"Israel byteno",235,"YB"
"IL",1,"prtvtil",13,"Hadereh hashlishit",729,"DS"
"IL",1,"prtvtil",14,"Pnina Rozenblum",3190,"Tnufa"
"IL",1,"prtvtil",15,"Tzomet",745,"Tzomet"
"IL",1,"prtvtil",16,"Gimlaim",1648,NA
"IL",1,"prtvtil",17,"Hadash",421,NA
"IL",1,"prtvtil",18,"Balad",1663,"Balad"
"IL",1,"prtvtil",19,"Hatnua Harabit Hameauhedet",1337,"Raam"
"IL",1,"prtvtil",20,"Haravi Hahadash",2739,NA
"IL",1,"prtvtil",21,"Other party",NA,NA
"IL",1,"prtvtil",22,"White Ballot",3037,NA
"IL",1,"prtvtil",23,"Not applicable",NA,NA
"IL",1,"prtvtil",24,"Refusal",NA,NA
"IL",1,"prtvtil",25,"Don't know",NA,NA
"IL",1,"prtvtil",26,"No answer",NA,NA
"IL",4,"prtvtail",1,"HaAvoda- the Israeli Labor Party",1436,NA
"IL",4,"prtvtail",2,"Likud",1036,"L"
"IL",4,"prtvtail",3,"Kadima",484,"Kadima"
"IL",4,"prtvtail",4,"Shas",455,"Shas"
"IL",4,"prtvtail",5,"Meretz",3131,"Meretz"
"IL",4,"prtvtail",6,"National Religious Party",1447,"MDL|HH"
"IL",4,"prtvtail",7,"United Torah Judaism",1075,"YaToMe"
"IL",4,"prtvtail",8,"Pensioners of Israel to the Knesset",1648,NA
"IL",4,"prtvtail",9,"Yisrael Beiteinu",235,"YB"
"IL",4,"prtvtail",10,"Hadash",421,NA
"IL",4,"prtvtail",11,"Balad",1663,"Balad"
"IL",4,"prtvtail",12,"Ra'am- Ta'al",1047,NA
"IL",4,"prtvtail",14,"Shinui",557,"Shinui"
"IL",4,"prtvtail",15,"Ale Yarok",3129,"AlYa"
"IL",4,"prtvtail",16,"HaYerukim",3700,"Ye"
"IL",4,"prtvtail",17,"Other",NA,NA
"IL",4,"prtvtail",18,"blank ballot",3037,NA
"IL",4,"prtvtail",20,"Not applicable",NA,NA
"IL",4,"prtvtail",21,"Refusal",NA,NA
"IL",4,"prtvtail",23,"No answer",NA,NA
"IL",5,"prtvtbil",1,"Mifleget Ha' Avoda",1436,NA
"IL",5,"prtvtbil",2,"Ha' Likud",1036,"L"
"IL",5,"prtvtbil",3,"Kadima",484,"Kadima"
"IL",5,"prtvtbil",4,"Shas",455,"Shas"
"IL",5,"prtvtbil",5,"Meretz",3131,"Meretz"
"IL",5,"prtvtbil",6,"The Jewish House",1447,"MDL|HH"
"IL",5,"prtvtbil",7,"Ya'Hadut Ha'Tora",1075,"YaToMe"
"IL",5,"prtvtbil",8,"Gil- Gimlaey Israeli la' Knesset",1648,NA
"IL",5,"prtvtbil",9,"Israel Beiteinu",235,"YB"
"IL",5,"prtvtbil",10,"Ha'ihud HaLeumi",953,"HaLe-T"
"IL",5,"prtvtbil",11,"HaTnu`a HaYeruqa",2740,"THTH"
"IL",5,"prtvtbil",12,"Ale Yarok",3129,"AlYa"
"IL",5,"prtvtbil",13,"HaYerukim",3700,"Ye"
"IL",5,"prtvtbil",14,"Hadash",421,NA
"IL",5,"prtvtbil",15,"Balad",1663,"Balad"
"IL",5,"prtvtbil",16,"Ra'am- Ta'al",1047,NA
"IL",5,"prtvtbil",17,"Other",NA,NA
"IL",5,"prtvtbil",18,"A white ballot (empty ballot note)",3037,NA
"IL",5,"prtvtbil",19,"Did not vote",3037,NA
"IL",5,"prtvtbil",20,"Not applicable",NA,NA
"IL",5,"prtvtbil",21,"Refusal",NA,NA
"IL",5,"prtvtbil",22,"Don't know",NA,NA
"IL",5,"prtvtbil",23,"No answer",NA,NA
"IL",6,"prtvtbil",1,"Mifleget Ha' Avoda",1436,NA
"IL",6,"prtvtbil",2,"Ha' Likud",1036,"L"
"IL",6,"prtvtbil",3,"Kadima",484,"Kadima"
"IL",6,"prtvtbil",4,"Shas",455,"Shas"
"IL",6,"prtvtbil",5,"Meretz",3131,"Meretz"
"IL",6,"prtvtbil",6,"The Jewish House",1447,"MDL|HH"
"IL",6,"prtvtbil",7,"Ya'Hadut Ha'Tora",1075,"YaToMe"
"IL",6,"prtvtbil",8,"Gil- Gimlaey Israeli la' Knesset",1648,NA
"IL",6,"prtvtbil",9,"Israel Beiteinu",235,"YB"
"IL",6,"prtvtbil",10,"Ha'ihud HaLeumi",953,"HaLe-T"
"IL",6,"prtvtbil",11,"HaTnu`a HaYeruqa",2740,"THTH"
"IL",6,"prtvtbil",12,"Ale Yarok",3129,"AlYa"
"IL",6,"prtvtbil",13,"HaYerukim",3700,"Ye"
"IL",6,"prtvtbil",14,"Hadash",421,NA
"IL",6,"prtvtbil",15,"Balad",1663,"Balad"
"IL",6,"prtvtbil",16,"Ra'am- Ta'al",1047,NA
"IL",6,"prtvtbil",17,"Other",NA,NA
"IL",6,"prtvtbil",18,"A white ballot (empty ballot note)",3037,NA
"IL",6,"prtvtbil",20,"Not applicable",NA,NA
"IL",6,"prtvtbil",21,"Refusal",NA,NA
"IL",6,"prtvtbil",22,"Don't know",NA,NA
"IL",7,"prtvtcil",1,"HaMahane HaTzioni",3955,"Y"
"IL",7,"prtvtcil",2,"HaLikud",1036,"L"
"IL",7,"prtvtcil",3,"Yisrael Beiteinu",235,"YB"
"IL",7,"prtvtcil",4,"Shas",455,"Shas"
"IL",7,"prtvtcil",5,"Meretz",3131,"Meretz"
"IL",7,"prtvtcil",6,"HaBayit HaYehudi",3677,NA
"IL",7,"prtvtcil",7,"Yahadut HaTora",1075,"YaToMe"
"IL",7,"prtvtcil",8,"Yesh Atid",3128,"YA"
"IL",7,"prtvtcil",9,"Kulanu",3273,"Kulanu"
"IL",7,"prtvtcil",10,"Yachad",3274,"Yachad"
"IL",7,"prtvtcil",11,"HaReshima HaMeshutefet",1337,"Raam"
"IL",7,"prtvtcil",12,"HaReshima HaArvit",1337,"Raam"
"IL",7,"prtvtcil",13,"Ale Yarok",3129,"AlYa"
"IL",7,"prtvtcil",14,"Other",NA,NA
"IL",7,"prtvtcil",15,"White ballot",3037,NA
"IL",7,"prtvtcil",16,"Not applicable",NA,NA
"IL",7,"prtvtcil",17,"Refusal",NA,NA
"IL",8,"prtvtcil",1,"HaMahane HaTzioni",3955,"Y"
"IL",8,"prtvtcil",2,"HaLikud",1036,"L"
"IL",8,"prtvtcil",3,"Yisrael Beiteinu",235,"YB"
"IL",8,"prtvtcil",4,"Shas",455,"Shas"
"IL",8,"prtvtcil",5,"Meretz",3131,"Meretz"
"IL",8,"prtvtcil",6,"HaBayit HaYehudi",3677,NA
"IL",8,"prtvtcil",7,"Yahadut HaTora",1075,"YaToMe"
"IL",8,"prtvtcil",8,"Yesh Atid",3128,"YA"
"IL",8,"prtvtcil",9,"Kulanu",3273,"Kulanu"
"IL",8,"prtvtcil",10,"Yachad",3274,"Yachad"
"IL",8,"prtvtcil",11,"HaReshima HaMeshutefet",1337,"Raam"
"IL",8,"prtvtcil",12,"HaReshima HaArvit",1337,"Raam"
"IL",8,"prtvtcil",13,"Ale Yarok",3129,"AlYa"
"IL",8,"prtvtcil",14,"Other",NA,NA
"IL",8,"prtvtcil",15,"White ballot",3037,NA
"IL",8,"prtvtcil",16,"Not applicable",NA,NA
"IL",8,"prtvtcil",17,"Refusal",NA,NA
"IS",2,"prtvtis",1,"Progressive Party",964,"F"
"IS",2,"prtvtis",2,"Liberal Party",1224,"Ff"
"IS",2,"prtvtis",3,"Social Democratic Alliance",1396,"Sam"
"IS",2,"prtvtis",4,"Independence Party",363,"Sj"
"IS",2,"prtvtis",5,"The Left Green Movement",457,"Graen"
"IS",2,"prtvtis",6,"Blank vote",3033,NA
"IS",2,"prtvtis",7,"Other parties",1844,NA
"IS",2,"prtvtis",8,"Not applicable",NA,NA
"IS",2,"prtvtis",9,"Refusal",NA,NA
"IS",2,"prtvtis",10,"Don't know",NA,NA
"IS",2,"prtvtis",11,"No answer",NA,NA
"IS",6,"prtvtais",1,"Samfylkinguna",1396,"Sam"
"IS",6,"prtvtais",2,"Framsóknarflokkinn",964,"F"
"IS",6,"prtvtais",3,"Sjálfstæðisflokkinn",363,"Sj"
"IS",6,"prtvtais",4,"Vinstri hreyfinguna-Grænt framboð",457,"Graen"
"IS",6,"prtvtais",5,"Frjálslynda flokkinn",1224,"Ff"
"IS",6,"prtvtais",6,"Borgarahreyfinguna",224,"B-H"
"IS",6,"prtvtais",8,"Skilaði auðu/ógildu",3033,NA
"IS",6,"prtvtais",9,"Not applicable",NA,NA
"IS",6,"prtvtais",10,"Refusal",NA,NA
"IS",6,"prtvtais",11,"Don't know",NA,NA
"IS",6,"prtvtais",12,"No answer",NA,NA
"IS",8,"prtvtbis",1,"Bjarta framtíð",2517,"BF"
"IS",8,"prtvtbis",2,"Framsóknarflokkinn",964,"F"
"IS",8,"prtvtbis",3,"Sjálfstæðisflokkinn",363,"Sj"
"IS",8,"prtvtbis",4,"Flokk fólksins",5852,"FlF"
"IS",8,"prtvtbis",5,"Húmanistaflokkinn",NA,NA
"IS",8,"prtvtbis",6,"Flokk heimilanna",2519,"FH"
"IS",8,"prtvtbis",7,"Alþýðufylkinguna",NA,NA
"IS",8,"prtvtbis",8,"Samfylkinguna",1396,"Sam"
"IS",8,"prtvtbis",9,"Dögun",2518,"Dawn"
"IS",8,"prtvtbis",10,"Vinstri hreyfinguna - grænt framboð",457,"Graen"
"IS",8,"prtvtbis",11,"Pírata",2048,"Pi"
"IS",8,"prtvtbis",12,"Viðreisn",5454,"V"
"IT",1,"prtvtit",1,"Democratici di Sinistra",878,"DS"
"IT",1,"prtvtit",2,"La Margherita",279,"DL-M"
"IT",1,"prtvtit",3,"Comunisti Italiani",1635,"PdCI"
"IT",1,"prtvtit",4,"Verdi e Sdi (Girasole)",1782,NA
"IT",1,"prtvtit",6,"Rifondazione Comunista",1404,"PRC"
"IT",1,"prtvtit",7,"Forza Italia",1626,"FI-PdL"
"IT",1,"prtvtit",8,"Alleanza Nazionale",813,"AN"
"IT",1,"prtvtit",9,"CCD-CDU (Biancofiore)",962,"CCD+CDU"
"IT",1,"prtvtit",10,"Lega Nord",1221,"LN"
"IT",1,"prtvtit",11,"Nuovo PSI",888,"NPSI"
"IT",1,"prtvtit",12,"Lista Di Pietro",768,"IdV"
"IT",1,"prtvtit",13,"Democrazia Europea",1327,"DE"
"IT",1,"prtvtit",14,"Pannella-Bonino",2134,NA
"IT",1,"prtvtit",15,"Fiamma Tricolore",1101,"MSFT"
"IT",1,"prtvtit",16,"Altro",NA,NA
"IT",1,"prtvtit",17,"Ha votato solo al maggioritario",3038,NA
"IT",1,"prtvtit",18,"Not applicable",NA,NA
"IT",1,"prtvtit",19,"Refusal",NA,NA
"IT",1,"prtvtit",20,"Don t know",NA,NA
"IT",2,"prtvtait",1,"Democratici di sinistra",878,"DS"
"IT",2,"prtvtait",2,"La Margherita",279,"DL-M"
"IT",2,"prtvtait",3,"Comunisti Italiani",1635,"PdCI"
"IT",2,"prtvtait",4,"Verdi e SDI (Girasole)",1782,NA
"IT",2,"prtvtait",5,"SVP (Sudtirol Volkspartei - Partito Popolare Sudtirolese)",1369,"SVP"
"IT",2,"prtvtait",6,"Rifondazione Comunista",1404,"PRC"
"IT",2,"prtvtait",7,"Forza Italia",1626,"FI-PdL"
"IT",2,"prtvtait",8,"Alleanza Nazionale",813,"AN"
"IT",2,"prtvtait",9,"CCD-CDU",962,"CCD+CDU"
"IT",2,"prtvtait",10,"Lega Nord",1221,"LN"
"IT",2,"prtvtait",11,"Nuovo PSI",888,"NPSI"
"IT",2,"prtvtait",12,"Lista di Pietro",768,"IdV"
"IT",2,"prtvtait",13,"Democrazia Europea",1327,"DE"
"IT",2,"prtvtait",14,"Pannella-Bonino",2134,NA
"IT",2,"prtvtait",15,"Fiamma Tricolore",1101,"MSFT"
"IT",2,"prtvtait",16,"Other",NA,NA
"IT",2,"prtvtait",17,"Scheda bianca",NA,NA
"IT",2,"prtvtait",18,"Ulivo",1737,"CeS"
"IT",2,"prtvtait",19,"Ha votato solo al maggioritario",3038,NA
"IT",2,"prtvtait",20,"Not applicable",NA,NA
"IT",2,"prtvtait",21,"Refusal",NA,NA
"IT",2,"prtvtait",22,"Don't know",NA,NA
"IT",6,"prtvtbit",1,"Partido Democratico (PD)",802,"PD"
"IT",6,"prtvtbit",2,"Sinistra Ecologia e Libertà (SEL)",1212,"S"
"IT",6,"prtvtbit",3,"Rivoluzione Civile (Ingroia)",2277,NA
"IT",6,"prtvtbit",4,"Movimento 5 Stelle",2046,"M5S"
"IT",6,"prtvtbit",5,"Scelta Civica (con Monti)",2281,"SC"
"IT",6,"prtvtbit",6,"UDC",201,NA
"IT",6,"prtvtbit",7,"FLI",1179,NA
"IT",6,"prtvtbit",8,"Popolo delle Libertà (PDL)",365,NA
"IT",6,"prtvtbit",9,"Lega Nord",1221,"LN"
"IT",6,"prtvtbit",10,"Fratelli d'Italia",2280,"FdI"
"IT",6,"prtvtbit",11,"Radicali Italiani (Amnistia giustizia e libertà)",8248,NA
"IT",6,"prtvtbit",12,"FARE - Giannino",2279,"FiD"
"IT",6,"prtvtbit",13,"La destra",2415,"AIE"
"IT",6,"prtvtbit",14,"Altro",NA,NA
"IT",6,"prtvtbit",15,"Not applicable",NA,NA
"IT",6,"prtvtbit",16,"Refusal",NA,NA
"IT",6,"prtvtbit",17,"Don't know",NA,NA
"IT",6,"prtvtbit",18,"No answer",NA,NA
"IT",8,"prtvtbit",1,"Partido Democratico (PD)",802,"PD"
"IT",8,"prtvtbit",2,"Sinistra Ecologia e Libertà (SEL)",1212,"S"
"IT",8,"prtvtbit",3,"Rivoluzione Civile (Ingroia)",2277,NA
"IT",8,"prtvtbit",4,"Movimento 5 Stelle",2046,"M5S"
"IT",8,"prtvtbit",5,"Scelta Civica (con Monti)",2281,"SC"
"IT",8,"prtvtbit",6,"UDC",201,NA
"IT",8,"prtvtbit",7,"FLI",1179,NA
"IT",8,"prtvtbit",8,"Popolo delle Libertà (PDL)",365,NA
"IT",8,"prtvtbit",9,"Lega Nord",1221,"LN"
"IT",8,"prtvtbit",10,"Fratelli d'Italia",2280,"FdI"
"IT",8,"prtvtbit",11,"Radicali Italiani (Amnistia giustizia e libertà)",8248,NA
"IT",8,"prtvtbit",12,"FARE - Giannino",2279,"FiD"
"IT",8,"prtvtbit",13,"La destra",2415,"AIE"
"IT",9,"prtvtcit",1,"Partido Democratico (PD)",802,"PD"
"IT",9,"prtvtcit",2,"#NAME?",6155,"+EU"
"IT",9,"prtvtcit",3,"Italia Europa Insieme",7671,NA
"IT",9,"prtvtcit",4,"Civia Popolare Lorenzin",7670,NA
"IT",9,"prtvtcit",5,"SVP-PATT",7790,NA
"IT",9,"prtvtcit",6,"Liberi e Uguali",8246,NA
"IT",9,"prtvtcit",7,"Movimento 5 Stelle",2046,"M5S"
"IT",9,"prtvtcit",8,"Forza Italia",8058,NA
"IT",9,"prtvtcit",9,"Lega Nord",1221,"LN"
"IT",9,"prtvtcit",10,"Fratelli d'Italia",2280,"FdI"
"IT",9,"prtvtcit",11,"Noi con l'Italia - UDC",6158,NA
"IT",9,"prtvtcit",12,"Potere al popolo",8247,NA
"IT",9,"prtvtcit",13,"Casapound Italia",8244,NA
"LU",1,"prtvtlu",1,"Parti Chrétien Social (PCS)",539,"CSV"
"LU",1,"prtvtlu",2,"Parti Socialiste Ouvrier Luxembourgeois (PSOL)",186,"LSAP"
"LU",1,"prtvtlu",3,"Parti Démocrate (PD)",300,"DP"
"LU",1,"prtvtlu",4,"Les Verts",1138,"Greng"
"LU",1,"prtvtlu",5,"La Gauche",271,"DL"
"LU",1,"prtvtlu",6,"Comité d'action pour la Démocracie et la Justice Sociale",1114,"AR|ADR"
"LU",1,"prtvtlu",7,"Autres",1847,NA
"LU",1,"prtvtlu",8,"Not applicable",NA,NA
"LU",1,"prtvtlu",9,"Refusal",NA,NA
"LU",1,"prtvtlu",10,"Don't know",NA,NA
"LU",1,"prtvtlu",11,"No answer",NA,NA
"LU",2,"prtvtlu",1,"Parti Chrétien Social (PCS)",539,"CSV"
"LU",2,"prtvtlu",2,"Parti Socialiste Ouvrier Luxembourgeois (PSOL)",186,"LSAP"
"LU",2,"prtvtlu",3,"Parti Démocrate (PD)",300,"DP"
"LU",2,"prtvtlu",4,"Les Verts",1138,"Greng"
"LU",2,"prtvtlu",5,"La Gauche",271,"DL"
"LU",2,"prtvtlu",6,"Comité d'action pour la Démocracie et la Justice Sociale",1114,"AR|ADR"
"LU",2,"prtvtlu",7,"Autres",1847,NA
"LU",2,"prtvtlu",8,"Not applicable",NA,NA
"LU",2,"prtvtlu",9,"Refusal",NA,NA
"LU",2,"prtvtlu",10,"Don't know",NA,NA
"LU",2,"prtvtlu",11,"No answer",NA,NA
"NL",1,"prtvtnl",1,"Christian Democratic Party",1157,"CDA"
"NL",1,"prtvtnl",2,"Labour Party",1234,"PvdA"
"NL",1,"prtvtnl",3,"Party for Freedom and Democracy",828,"VVD"
"NL",1,"prtvtnl",4,"List Pim Fortuyn",1528,"LPF"
"NL",1,"prtvtnl",5,"Democrats `66",45,"D66"
"NL",1,"prtvtnl",6,"Green Left",1537,"GL"
"NL",1,"prtvtnl",7,"Socialist Party",1363,"SP"
"NL",1,"prtvtnl",8,"Christian Union",1459,"CU"
"NL",1,"prtvtnl",9,"Liveable Netherlands",1420,"LN"
"NL",1,"prtvtnl",10,"Social Reformed Party",1178,"SGP"
"NL",1,"prtvtnl",11,"Other",NA,NA
"NL",1,"prtvtnl",12,"Not applicable",NA,NA
"NL",1,"prtvtnl",13,"Refusal",NA,NA
"NL",1,"prtvtnl",14,"Don't know",NA,NA
"NL",2,"prtvtanl",1,"Christian Democratic Party",1157,"CDA"
"NL",2,"prtvtanl",2,"Labour Party",1234,"PvdA"
"NL",2,"prtvtanl",3,"People's Party for Freedom and Democracy",828,"VVD"
"NL",2,"prtvtanl",4,"List Pim Fortuyn",1528,"LPF"
"NL",2,"prtvtanl",5,"Democrats 66",45,"D66"
"NL",2,"prtvtanl",6,"Green Left",1537,"GL"
"NL",2,"prtvtanl",7,"Socialist Party",1363,"SP"
"NL",2,"prtvtanl",8,"Christian Union",1459,"CU"
"NL",2,"prtvtanl",9,"Liveable Netherlands",1420,"LN"
"NL",2,"prtvtanl",10,"Political Reformed Party",1178,"SGP"
